db	id	synonym	preferred
OMIM	618283	VISUAL IMPAIRMENT AND PROGRESSIVE PHTHISIS BULBI; VIPB	TRUE
OMIM	618307	EPIDERMODYSPLASIA VERRUCIFORMIS, SUSCEPTIBILITY TO, 4; EV4	TRUE
OMIM	618310	DIAMOND-BLACKFAN ANEMIA 18; DBA18	TRUE
OMIM	618314	HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION 2; HOMGSMR2	TRUE
OMIM	618348	GALLOWAY-MOWAT SYNDROME 7; GAMOS7	TRUE
OMIM	618371	TURNPENNY-FRY SYNDROME; TPFS	TRUE
OMIM	618400	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2EE; CMT2EE	TRUE
OMIM	618419	GONADAL DYSGENESIS, DYSMORPHIC FACIES, RETINAL DYSTROPHY, AND MYOPATHY; GDRM	TRUE
ORPHA	100050	Hereditary angioedema type 1	TRUE
ORPHA	100075	Neuroendocrine tumor of stomach	TRUE
ORPHA	100076	Duodenal neuroendocrine tumor	TRUE
ORPHA	100077	Jejunal neuroendocrine tumor	TRUE
ORPHA	100078	Ileal neuroendocrine tumor	TRUE
ORPHA	100079	Neuroendocrine neoplasm of appendix	TRUE
ORPHA	100084	Middle ear neuroendocrine tumor	TRUE
ORPHA	100996	Autosomal recessive spastic paraplegia type 15	TRUE
ORPHA	100997	X-linked spastic paraplegia type 16	TRUE
ORPHA	100998	Autosomal dominant spastic paraplegia type 17	TRUE
ORPHA	101003	Autosomal recessive spastic paraplegia type 23	TRUE
ORPHA	101009	Autosomal dominant spastic paraplegia type 29	TRUE
ORPHA	101016	Romano-Ward syndrome	TRUE
ORPHA	101028	Transaldolase deficiency	TRUE
ORPHA	101111	Spinocerebellar ataxia type 25	TRUE
ORPHA	101112	Spinocerebellar ataxia type 26	TRUE
ORPHA	104	Leber hereditary optic neuropathy	TRUE
ORPHA	1051	Ramos-Arroyo syndrome	TRUE
ORPHA	1055	Fetal left ventricular aneurysm	TRUE
ORPHA	1071	Ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	TRUE
ORPHA	1106	Microphthalmia with limb anomalies	TRUE
ORPHA	1150	Arthrogryposis multiplex congenita-whistling face syndrome	TRUE
ORPHA	1164	Allergic bronchopulmonary aspergillosis	TRUE
ORPHA	1166	Congenital unilateral hypoplasia of depressor anguli oris	TRUE
ORPHA	117	Behçet disease	TRUE
ORPHA	1180	Ataxia-hypogonadism-choroidal dystrophy syndrome	TRUE
ORPHA	1192	Atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome	TRUE
ORPHA	1193	Atkin-Flaitz syndrome	TRUE
ORPHA	1199	Esophageal atresia	TRUE
ORPHA	1227	Bangstad syndrome	TRUE
ORPHA	1234	Bartsocas-Papas syndrome	TRUE
ORPHA	1253	Ascher syndrome	TRUE
ORPHA	1264	Tricho-retino-dento-digital syndrome	TRUE
ORPHA	1292	Brachymorphism-onychodysplasia-dysphalangism syndrome	TRUE
ORPHA	1299	Branchioskeletogenital syndrome	TRUE
ORPHA	1319	Camptobrachydactyly	TRUE
ORPHA	1326	Camptodactyly syndrome, Guadalajara type 2	TRUE
ORPHA	1334	Chronic mucocutaneous candidiasis	TRUE
ORPHA	1335	Pentalogy of Cantrell	TRUE
ORPHA	1358	Carey-Fineman-Ziter syndrome	TRUE
ORPHA	1359	Carney complex	TRUE
ORPHA	136	CADASIL	TRUE
ORPHA	137	Congenital disorder of glycosylation	TRUE
ORPHA	137634	Overgrowth-macrocephaly-facial dysmorphism syndrome	TRUE
ORPHA	137902	Isolated optic nerve hypoplasia/aplasia	TRUE
ORPHA	137914	Choanal atresia	TRUE
ORPHA	138	CHARGE syndrome	TRUE
ORPHA	1394	Cerebrofaciothoracic dysplasia	TRUE
ORPHA	139450	Microtia-eye coloboma-imperforation of the nasolacrimal duct syndrome	TRUE
ORPHA	139466	SERKAL syndrome	TRUE
ORPHA	139578	Mutilating hereditary sensory neuropathy with spastic paraplegia	TRUE
ORPHA	140286	Secondary hypoparathyroidism due to impaired parathormon secretion	TRUE
ORPHA	140905	Hyperlipidemia due to hepatic triacylglycerol lipase deficiency	TRUE
ORPHA	140908	Brachydactyly type B2	TRUE
ORPHA	140952	Syndactyly-telecanthus-anogenital and renal malformations syndrome	TRUE
ORPHA	140976	RHYNS syndrome	TRUE
ORPHA	140989	Primary angiitis of the central nervous system	TRUE
ORPHA	1410	Uncombable hair syndrome	TRUE
ORPHA	141127	Congenital tracheal stenosis	TRUE
ORPHA	141136	Otomandibular syndrome	TRUE
ORPHA	141291	Cleft lip and alveolus	TRUE
ORPHA	1426	Greenberg dysplasia	TRUE
ORPHA	143	Parathyroid carcinoma	TRUE
ORPHA	1435	Xq21 microdeletion syndrome	TRUE
ORPHA	1439	Ring chromosome 12 syndrome	TRUE
ORPHA	1446	Ring chromosome 22 syndrome	TRUE
ORPHA	1449	Ring chromosome 7 syndrome	TRUE
ORPHA	1451	CINCA syndrome	TRUE
ORPHA	147	Carbamoyl-phosphate synthetase 1 deficiency	TRUE
ORPHA	1475	Renal coloboma syndrome	TRUE
ORPHA	1501	Adrenocortical carcinoma	TRUE
ORPHA	1521	Craniofrontonasal dysplasia-Poland anomaly syndrome	TRUE
ORPHA	1525	Cranio-osteoarthropathy	TRUE
ORPHA	1529	Craniofacial-deafness-hand syndrome	TRUE
ORPHA	1540	Jackson-Weiss syndrome	TRUE
ORPHA	1546	Cryptococcosis	TRUE
ORPHA	1549	Cryptosporidiosis	TRUE
ORPHA	1556	Cutis marmorata telangiectatica congenita	TRUE
ORPHA	1562	Dacryocystitis-osteopoikilosis syndrome	TRUE
ORPHA	158000	Juvenile xanthogranuloma	TRUE
ORPHA	158003	Xanthoma disseminatum	TRUE
ORPHA	158008	Papular xanthoma	TRUE
ORPHA	158029	Sea-blue histiocytosis	TRUE
ORPHA	158684	Epidermolysis bullosa simplex with pyloric atresia	TRUE
ORPHA	1600	Monosomy 18q	TRUE
ORPHA	1606	1p36 deletion syndrome	TRUE
ORPHA	1617	2q24 microdeletion syndrome	TRUE
ORPHA	163654	Spondyloepiphyseal dysplasia, Cantu type	TRUE
ORPHA	163746	Peripheral demyelinating neuropathy-central dysmyelinating leukodystrophy-Waardenburg syndrome-Hirschsprung disease	TRUE
ORPHA	163979	X-linked intellectual disability-craniofacioskeletal syndrome	TRUE
ORPHA	1662	Restrictive dermopathy	TRUE
ORPHA	1665	Sporadic fetal brain disruption sequence	TRUE
ORPHA	168549	Axial spondylometaphyseal dysplasia	TRUE
ORPHA	168569	H syndrome	TRUE
ORPHA	169079	Cernunnos-XLF deficiency	TRUE
ORPHA	169105	Good syndrome	TRUE
ORPHA	169189	Autosomal dominant centronuclear myopathy	TRUE
ORPHA	1692	Mosaic trisomy 1	TRUE
ORPHA	170	Woolly hair	TRUE
ORPHA	1707	Distal trisomy 15q	TRUE
ORPHA	171430	Severe congenital nemaline myopathy	TRUE
ORPHA	171439	Childhood-onset nemaline myopathy	TRUE
ORPHA	171442	Adult-onset nemaline myopathy	TRUE
ORPHA	172	Progressive familial intrahepatic cholestasis	TRUE
ORPHA	1756	Caudal duplication	TRUE
ORPHA	1772	45,X/46,XY mixed gonadal dysgenesis	TRUE
ORPHA	178029	Central diabetes insipidus	TRUE
ORPHA	1784	Acrofrontofacionasal dysostosis	TRUE
ORPHA	1791	Frontofacionasal dysplasia	TRUE
ORPHA	1797	Autosomal dominant spondylocostal dysostosis	TRUE
ORPHA	182050	MYH9-related disease	TRUE
ORPHA	1827	Acromelic frontonasal dysplasia	TRUE
ORPHA	183	Eosinophilic granulomatosis with polyangiitis	TRUE
ORPHA	1839	Hereditary mucoepithelial dysplasia	TRUE
ORPHA	1848	Renal agenesis, bilateral	TRUE
ORPHA	185	Scimitar syndrome	TRUE
ORPHA	1875	Congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	TRUE
ORPHA	189439	Primary pigmented nodular adrenocortical disease	TRUE
ORPHA	1895	Edinburgh malformation syndrome	TRUE
ORPHA	1896	EEC syndrome	TRUE
ORPHA	1899	Arthrochalasia Ehlers-Danlos syndrome	TRUE
ORPHA	1901	Dermatosparaxis Ehlers-Danlos syndrome	TRUE
ORPHA	192	Coffin-Lowry syndrome	TRUE
ORPHA	193	Cohen syndrome	TRUE
ORPHA	1934	Early infantile epileptic encephalopathy	TRUE
ORPHA	1945	Rolandic epilepsy	TRUE
ORPHA	1970	Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	TRUE
ORPHA	1974	Autosomal recessive faciodigitogenital syndrome	TRUE
ORPHA	199	Cornelia de Lange syndrome	TRUE
ORPHA	199310	Tetragametic chimerism	TRUE
ORPHA	199351	Adult-onset dystonia-parkinsonism	TRUE
ORPHA	20	3-hydroxy-3-methylglutaric aciduria	TRUE
ORPHA	201	Cowden syndrome	TRUE
ORPHA	2028	Juvenile hyaline fibromatosis	TRUE
ORPHA	2036	Scalp-ear-nipple syndrome	TRUE
ORPHA	2038	Pulmonary arteriovenous malformation	TRUE
ORPHA	2052	Fraser syndrome	TRUE
ORPHA	2053	Freeman-Sheldon syndrome	TRUE
ORPHA	2054	Osteochondritis of tarsal/metatarsal bone	TRUE
ORPHA	2062	Progressive non-infectious anterior vertebral fusion	TRUE
ORPHA	206484	Gonadoblastoma	TRUE
ORPHA	2072	Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome	TRUE
ORPHA	2073	Narcolepsy type 1	TRUE
ORPHA	2086	Optic pathway glioma	TRUE
ORPHA	209	Cutis laxa	TRUE
ORPHA	2090	GMS syndrome	TRUE
ORPHA	2092	Focal dermal hypoplasia	TRUE
ORPHA	2097	Grant syndrome	TRUE
ORPHA	209902	Hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency	TRUE
ORPHA	209905	Brain-lung-thyroid syndrome	TRUE
ORPHA	209943	IRVAN syndrome	TRUE
ORPHA	209951	Autosomal recessive spastic paraplegia type 18	TRUE
ORPHA	210136	Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome	TRUE
ORPHA	2108	Hallermann-Streiff syndrome	TRUE
ORPHA	2123	Diffuse neonatal hemangiomatosis	TRUE
ORPHA	2126	Solitary fibrous tumour/hemangiopericytoma	TRUE
ORPHA	2136	Hennekam syndrome	TRUE
ORPHA	2138	46,XX ovotesticular disorder of sex development	TRUE
ORPHA	2141	Diaphragmatic defect-limb deficiency-skull defect syndrome	TRUE
ORPHA	2145	Craniosynostosis, Herrmann-Opitz type	TRUE
ORPHA	216694	Congenitally corrected transposition of the great arteries	TRUE
ORPHA	217017	Zechi-Ceide syndrome	TRUE
ORPHA	2176	Infantile systemic hyalinosis	TRUE
ORPHA	2196	Familial primary hypomagnesemia with hypercalciuria and nephrocalcinosis with severe ocular involvement	TRUE
ORPHA	2200	Focal palmoplantar and gingival keratoderma	TRUE
ORPHA	220460	Attenuated familial adenomatous polyposis	TRUE
ORPHA	221	Dermatomyositis	TRUE
ORPHA	221091	Trigeminal neuralgia	TRUE
ORPHA	2215	Multiple pterygium-malignant hyperthermia syndrome	TRUE
ORPHA	2237	Hypoparathyroidism-sensorineural deafness-renal disease syndrome	TRUE
ORPHA	2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	TRUE
ORPHA	2250	Hyposmia-nasal and ocular hypoplasia-hypogonadotropic hypogonadism syndrome	TRUE
ORPHA	225147	Sporadic infantile bilateral striatal necrosis	TRUE
ORPHA	2255	Pancreatic hypoplasia-diabetes-congenital heart disease syndrome	TRUE
ORPHA	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	TRUE
ORPHA	227510	Multiple system atrophy, cerebellar type	TRUE
ORPHA	227982	Autoimmune polyendocrinopathy type 3	TRUE
ORPHA	227990	Autoimmune polyendocrinopathy type 4	TRUE
ORPHA	228240	Elastoderma	TRUE
ORPHA	228312	Autoimmune hemolytic anemia, cold type	TRUE
ORPHA	228396	Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	TRUE
ORPHA	228402	2q23.1 microdeletion syndrome	TRUE
ORPHA	2298	Insulin-resistance syndrome type B	TRUE
ORPHA	230	Dopamine beta-hydroxylase deficiency	TRUE
ORPHA	2306	Isotretinoin-like syndrome	TRUE
ORPHA	231169	Usher syndrome type 1	TRUE
ORPHA	231183	Usher syndrome type 3	TRUE
ORPHA	2314	Autosomal dominant hyper-IgE syndrome	TRUE
ORPHA	2315	Johanson-Blizzard syndrome	TRUE
ORPHA	2324	Osteopenia-intellectual disability-sparse hair syndrome	TRUE
ORPHA	2386	Leukoencephalopathy-palmoplantar keratoderma syndrome	TRUE
ORPHA	240071	Classic progressive supranuclear palsy syndrome	TRUE
ORPHA	240085	Progressive supranuclear palsy-parkinsonism syndrome	TRUE
ORPHA	2409	Lowry-MacLean syndrome	TRUE
ORPHA	2430	Congenital macroglossia	TRUE
ORPHA	244310	RFT1-CDG	TRUE
ORPHA	245	Nager syndrome	TRUE
ORPHA	2457	Mandibuloacral dysplasia	TRUE
ORPHA	2461	Marden-Walker syndrome	TRUE
ORPHA	2463	Marfanoid habitus-autosomal recessive intellectual disability syndrome	TRUE
ORPHA	2467	Systemic mastocytosis	TRUE
ORPHA	247257	Inhalational anthrax	TRUE
ORPHA	247262	Hyperphosphatasia-intellectual disability syndrome	TRUE
ORPHA	2473	McKusick-Kaufman syndrome	TRUE
ORPHA	247525	Citrullinemia type I	TRUE
ORPHA	247598	Neonatal intrahepatic cholestasis due to citrin deficiency	TRUE
ORPHA	247604	Juvenile primary lateral sclerosis	TRUE
ORPHA	247768	Müllerian aplasia and hyperandrogenism	TRUE
ORPHA	2495	Meningioma	TRUE
ORPHA	2496	Mesomelia-synostoses syndrome	TRUE
ORPHA	2502	Metaphyseal dysostosis-intellectual disability-conductive deafness syndrome	TRUE
ORPHA	250977	AICA-ribosiduria	TRUE
ORPHA	250999	1q41q42 microdeletion syndrome	TRUE
ORPHA	251	Multiple epiphyseal dysplasia	TRUE
ORPHA	2510	Micro syndrome	TRUE
ORPHA	251004	Paternal uniparental disomy of chromosome 1	TRUE
ORPHA	251046	6p22 microdeletion syndrome	TRUE
ORPHA	251347	Ataxia-telangiectasia-like disorder	TRUE
ORPHA	2514	Autosomal dominant primary microcephaly	TRUE
ORPHA	251510	46,XY partial gonadal dysgenesis	TRUE
ORPHA	251643	Myxopapillary ependymoma	TRUE
ORPHA	251909	Pineoblastoma	TRUE
ORPHA	251992	Ganglioneuroma	TRUE
ORPHA	252164	Benign schwannoma	TRUE
ORPHA	2526	Microcephaly-lymphedema-chorioretinopathy syndrome	TRUE
ORPHA	254343	Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome	TRUE
ORPHA	254519	Kagami-Ogata syndrome	TRUE
ORPHA	2547	Microphthalmia-microtia-fetal akinesia syndrome	TRUE
ORPHA	254886	Autosomal recessive progressive external ophthalmoplegia	TRUE
ORPHA	254892	Autosomal dominant progressive external ophthalmoplegia	TRUE
ORPHA	2552	Microsporidiosis	TRUE
ORPHA	255210	Mitochondrial DNA-associated Leigh syndrome	TRUE
ORPHA	2554	Ear-patella-short stature syndrome	TRUE
ORPHA	2556	Microphthalmia with linear skin defects syndrome	TRUE
ORPHA	2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	TRUE
ORPHA	2571	X-linked immunoneurologic disorder	TRUE
ORPHA	2575	Cystic fibrosis-gastritis-megaloblastic anemia syndrome	TRUE
ORPHA	2585	Ataxia-pancytopenia syndrome	TRUE
ORPHA	2591	Infantile myofibromatosis	TRUE
ORPHA	26	Methylmalonic acidemia with homocystinuria	TRUE
ORPHA	2601	Myopathy-growth delay-intellectual disability-hypospadias syndrome	TRUE
ORPHA	2604	Familial visceral myopathy	TRUE
ORPHA	2611	Linear verrucous nevus syndrome	TRUE
ORPHA	261112	Monosomy 9p	TRUE
ORPHA	261265	17q12 microdeletion syndrome	TRUE
ORPHA	261311	20q13.33 microdeletion syndrome	TRUE
ORPHA	261323	21q22.11q22.12 microdeletion syndrome	TRUE
ORPHA	261584	Familial adenomatous polyposis due to 5q22.2 microdeletion	TRUE
ORPHA	261911	Partial deletion of the short arm of chromosome 7	TRUE
ORPHA	263487	COG5-CDG	TRUE
ORPHA	263516	Progressive myoclonic epilepsy type 3	TRUE
ORPHA	264450	Trisomy 8p	TRUE
ORPHA	2671	Neu-Laxova syndrome	TRUE
ORPHA	26791	Multiple acyl-CoA dehydrogenase deficiency	TRUE
ORPHA	2686	Cyclic neutropenia	TRUE
ORPHA	268882	Arnold-Chiari malformation type I	TRUE
ORPHA	268943	Unilateral polymicrogyria	TRUE
ORPHA	2704	Ochoa syndrome	TRUE
ORPHA	2707	Oculocerebrofacial syndrome, Kaufman type	TRUE
ORPHA	2710	Oculodentodigital dysplasia	TRUE
ORPHA	2714	Oculo-palato-cerebral syndrome	TRUE
ORPHA	2717	Oculotrichoanal syndrome	TRUE
ORPHA	2728	Blepharophimosis-intellectual disability syndrome, Ohdo type	TRUE
ORPHA	2729	Okamoto syndrome	TRUE
ORPHA	2736	Lethal omphalocele-cleft palate syndrome	TRUE
ORPHA	2749	Oromandibular-limb hypogenesis syndrome	TRUE
ORPHA	2751	Orofaciodigital syndrome type 2	TRUE
ORPHA	2753	Orofaciodigital syndrome type 4	TRUE
ORPHA	2756	Orofaciodigital syndrome type 10	TRUE
ORPHA	275766	Idiopathic pulmonary arterial hypertension	TRUE
ORPHA	275864	Behavioral variant of frontotemporal dementia	TRUE
ORPHA	2762	Progressive osseous heteroplasia	TRUE
ORPHA	276238	Machado-Joseph disease type 1	TRUE
ORPHA	276241	Machado-Joseph disease type 2	TRUE
ORPHA	276244	Machado-Joseph disease type 3	TRUE
ORPHA	276621	Sporadic pheochromocytoma/secreting paraganglioma	TRUE
ORPHA	2770	Nasu-Hakola disease	TRUE
ORPHA	2774	Multicentric carpo-tarsal osteolysis with or without nephropathy	TRUE
ORPHA	2786	Osteoporosis-oculocutaneous hypopigmentation syndrome	TRUE
ORPHA	2791	Otodental syndrome	TRUE
ORPHA	2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	TRUE
ORPHA	280062	Calciphylaxis	TRUE
ORPHA	280356	PLIN1-related familial partial lipodystrophy	TRUE
ORPHA	280365	Autosomal semi-dominant severe lipodystrophic laminopathy	TRUE
ORPHA	2804	W syndrome	TRUE
ORPHA	280633	Multiple congenital anomalies-hypotonia-seizures syndrome	TRUE
ORPHA	2828	Young-onset Parkinson disease	TRUE
ORPHA	2834	Wrinkly skin syndrome	TRUE
ORPHA	2836	PEHO syndrome	TRUE
ORPHA	284180	Xp22.13p22.2 duplication syndrome	TRUE
ORPHA	284227	TEMPI syndrome	TRUE
ORPHA	284271	Autosomal recessive cerebellar ataxia-psychomotor delay syndrome	TRUE
ORPHA	284289	Adult-onset autosomal recessive cerebellar ataxia	TRUE
ORPHA	284417	Phosphoserine aminotransferase deficiency	TRUE
ORPHA	284979	Neonatal Marfan syndrome	TRUE
ORPHA	284984	Aneurysm-osteoarthritis syndrome	TRUE
ORPHA	286	Vascular Ehlers-Danlos syndrome	TRUE
ORPHA	287	Classical Ehlers-Danlos syndrome	TRUE
ORPHA	2886	TARP syndrome	TRUE
ORPHA	289	Ellis Van Creveld syndrome	TRUE
ORPHA	289157	Hypocalcemic vitamin D-dependent rickets	TRUE
ORPHA	289596	Juvenile nasopharyngeal angiofibroma	TRUE
ORPHA	2896	Pitt-Hopkins syndrome	TRUE
ORPHA	289601	Hereditary arterial and articular multiple calcification syndrome	TRUE
ORPHA	2897	Pityriasis rubra pilaris	TRUE
ORPHA	2907	Hereditary acrokeratotic poikiloderma	TRUE
ORPHA	29072	Hereditary pheochromocytoma-paraganglioma	TRUE
ORPHA	29073	Multiple myeloma	TRUE
ORPHA	2908	Kindler syndrome	TRUE
ORPHA	2909	Rothmund-Thomson syndrome	TRUE
ORPHA	2911	Poland syndrome	TRUE
ORPHA	292	Congenital enterovirus infection	TRUE
ORPHA	2926	Digital extensor muscle aplasia-polyneuropathy	TRUE
ORPHA	2930	Cronkhite-Canada syndrome	TRUE
ORPHA	293168	Infantile-onset ascending hereditary spastic paralysis	TRUE
ORPHA	293725	Blepharophimosis-intellectual disability syndrome, Verloes type	TRUE
ORPHA	293848	Frontotemporal dementia, right temporal atrophy variant	TRUE
ORPHA	293964	Hypoinsulinemic hypoglycemia and body hemihypertrophy	TRUE
ORPHA	293987	Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome	TRUE
ORPHA	2958	X-linked intellectual disability-dysmorphism-cerebral atrophy syndrome	TRUE
ORPHA	2959	Progeria-short stature-pigmented nevi syndrome	TRUE
ORPHA	2962	De Barsy syndrome	TRUE
ORPHA	2965	Prolactinoma	TRUE
ORPHA	2969	Proteus-like syndrome	TRUE
ORPHA	2975	46,XX disorder of sex development-skeletal anomalies syndrome	TRUE
ORPHA	298	Mitochondrial neurogastrointestinal encephalomyopathy	TRUE
ORPHA	2980	Acrootoocular syndrome	TRUE
ORPHA	2985	Pseudoprogeria syndrome	TRUE
ORPHA	2990	Autosomal recessive multiple pterygium syndrome	TRUE
ORPHA	300373	X-linked acrogigantism	TRUE
ORPHA	300536	DDOST-CDG	TRUE
ORPHA	300570	Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation	TRUE
ORPHA	300605	Juvenile amyotrophic lateral sclerosis	TRUE
ORPHA	303	Dystrophic epidermolysis bullosa	TRUE
ORPHA	30391	Isolated biliary atresia	TRUE
ORPHA	306674	Kufor-Rakeb syndrome	TRUE
ORPHA	306682	Manganese poisoning	TRUE
ORPHA	306731	Sydenham chorea	TRUE
ORPHA	306741	Hemidystonia-hemiatrophy syndrome	TRUE
ORPHA	3071	Costello syndrome	TRUE
ORPHA	3082	Intellectual disability-polydactyly-uncombable hair syndrome	TRUE
ORPHA	309246	GM2 gangliosidosis, AB variant	TRUE
ORPHA	309854	Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome	TRUE
ORPHA	31	Oxoglutaric aciduria	TRUE
ORPHA	3107	Autosomal dominant Robinow syndrome	TRUE
ORPHA	3132	Say-Barber-Miller syndrome	TRUE
ORPHA	313855	FGFR2-related bent bone dysplasia	TRUE
ORPHA	314389	Xq12-q13.3 duplication syndrome	TRUE
ORPHA	3144	Schneckenbecken dysplasia	TRUE
ORPHA	314404	Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome	TRUE
ORPHA	314585	15q overgrowth syndrome	TRUE
ORPHA	3151	Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	TRUE
ORPHA	3163	SHORT syndrome	TRUE
ORPHA	3168	Sillence syndrome	TRUE
ORPHA	319199	Autosomal recessive spastic paraplegia type 53	TRUE
ORPHA	319251	Rift valley fever	TRUE
ORPHA	3198	Stiff person syndrome and related disorders	TRUE
ORPHA	32	Glutathione synthetase deficiency	TRUE
ORPHA	320	Apparent mineralocorticoid excess	TRUE
ORPHA	3201	Ventricular extrasystoles with syncopal episodes-perodactyly-Robin sequence syndrome	TRUE
ORPHA	3203	Overhydrated hereditary stomatocytosis	TRUE
ORPHA	3204	Stormorken-Sjaastad-Langslet syndrome	TRUE
ORPHA	3205	Sturge-Weber syndrome	TRUE
ORPHA	3206	Stüve-Wiedemann syndrome	TRUE
ORPHA	321	Multiple osteochondromas	TRUE
ORPHA	3232	Deafness-ear malformation-facial palsy syndrome	TRUE
ORPHA	324	Fabry disease	TRUE
ORPHA	324540	Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome	TRUE
ORPHA	324588	Familial dyskinesia and facial myokymia	TRUE
ORPHA	3246	Symphalangism with multiple anomalies of hands and feet	TRUE
ORPHA	325124	Testicular agenesis	TRUE
ORPHA	325345	46,XY ovotesticular disorder of sex development	TRUE
ORPHA	3260	Idiopathic hypereosinophilic syndrome	TRUE
ORPHA	329	Congenital factor XI deficiency	TRUE
ORPHA	329252	Spondylocostal dysostosis-hypospadias-intellectual disability syndrome	TRUE
ORPHA	329284	Beta-propeller protein-associated neurodegeneration	TRUE
ORPHA	329478	Adult-onset distal myopathy due to VCP mutation	TRUE
ORPHA	32960	Tumor necrosis factor receptor 1 associated periodic syndrome	TRUE
ORPHA	329971	Generalized juvenile polyposis/juvenile polyposis coli	TRUE
ORPHA	330054	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	TRUE
ORPHA	3310	Tetrasomy 9p	TRUE
ORPHA	3322	Hoyeraal-Hreidarsson syndrome	TRUE
ORPHA	33276	Kaposi sarcoma	TRUE
ORPHA	33364	Trichothiodystrophy	TRUE
ORPHA	3339	Toriello-Lacassie-Droste syndrome	TRUE
ORPHA	3342	Arterial tortuosity syndrome	TRUE
ORPHA	3352	Tricho-dento-osseous syndrome	TRUE
ORPHA	3369	Trigonocephaly-short stature-developmental delay syndrome	TRUE
ORPHA	3378	Trisomy 13	TRUE
ORPHA	3379	Distal trisomy 17q	TRUE
ORPHA	3389	Tuberculosis	TRUE
ORPHA	340	Hemorrhagic fever-renal syndrome	TRUE
ORPHA	3404	Ulbright-Hodes syndrome	TRUE
ORPHA	342	Familial Mediterranean fever	TRUE
ORPHA	3429	Verloove Vanhorick-Brubakk syndrome	TRUE
ORPHA	3440	Waardenburg syndrome	TRUE
ORPHA	3447	Weaver syndrome	TRUE
ORPHA	3455	Wiedemann-Rautenstrauch syndrome	TRUE
ORPHA	3456	Wildervanck syndrome	TRUE
ORPHA	346	Quinquaud's folliculitis decalvans	TRUE
ORPHA	3469	XK aprosencephaly syndrome	TRUE
ORPHA	3472	Yunis-Varon syndrome	TRUE
ORPHA	3473	Zimmermann-Laband syndrome	TRUE
ORPHA	35078	T-B+ severe combined immunodeficiency due to JAK3 deficiency	TRUE
ORPHA	352582	Familial infantile myoclonic epilepsy	TRUE
ORPHA	352596	Progressive myoclonic epilepsy with dystonia	TRUE
ORPHA	354	GM1 gangliosidosis	TRUE
ORPHA	355	Gaucher disease	TRUE
ORPHA	35612	Nanophthalmos	TRUE
ORPHA	35687	Erdheim-Chester disease	TRUE
ORPHA	35689	Primary lateral sclerosis	TRUE
ORPHA	358	Gitelman syndrome	TRUE
ORPHA	363417	Temtamy preaxial brachydactyly syndrome	TRUE
ORPHA	363429	Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	TRUE
ORPHA	363686	Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome	TRUE
ORPHA	363710	Spinocerebellar ataxia type 37	TRUE
ORPHA	364028	X-linked intellectual disability due to GRIA3 mutations	TRUE
ORPHA	36426	Stevens-Johnson syndrome	TRUE
ORPHA	37	Acrodermatitis enteropathica	TRUE
ORPHA	370348	Peripheral primitive neuroectodermal tumor	TRUE
ORPHA	370930	XYLT1-CDG	TRUE
ORPHA	370959	Congenital muscular dystrophy with cerebellar involvement	TRUE
ORPHA	371428	Multicentric osteolysis-nodulosis-arthropathy spectrum	TRUE
ORPHA	37202	Interstitial cystitis	TRUE
ORPHA	374	Goldenhar syndrome	TRUE
ORPHA	381	Griscelli syndrome	TRUE
ORPHA	39044	Uveal melanoma	TRUE
ORPHA	391487	Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome	TRUE
ORPHA	391665	Homozygous familial hypercholesterolemia	TRUE
ORPHA	396	Chronic hiccup	TRUE
ORPHA	397	Giant cell arteritis	TRUE
ORPHA	397685	Familial hyperprolactinemia	TRUE
ORPHA	397695	3q27.3 microdeletion syndrome	TRUE
ORPHA	397715	Joubert syndrome with Jeune asphyxiating thoracic dystrophy	TRUE
ORPHA	39812	Graft versus host disease	TRUE
ORPHA	398173	Focal facial dermal dysplasia type II	TRUE
